request_type,request_query,date,maxtempC,mintempC,avgtempC,uvIndex,windspeedKmph,winddirDegree,weatherDes_value,precipMM,humidity,visibility,pressure,cloudcover,HeatIndexC,DewPointC,WindChillC,WindGustKmph,FeelsLikeC,Weather
,,4/19/2016,34,26,31,7,10,158,Moderate or heavy rain shower,2.8,68,10,1009,62,34,23,30,13,34,yes
,,4/20/2016,35,26,31,7,9,161,Moderate or heavy rain shower,2.5,68,10,1008,61,35,23,30,12,35,yes
,,4/21/2016,38,28,33,8,18,139,Partly cloudy,0.3,60,10,1010,33,35,22,31,22,35,no
,,4/22/2016,37,27,33,8,16,150,Partly cloudy,0,59,10,1009,21,34,21,31,21,34,no
,,4/23/2016,37,28,33,7,17,156,Cloudy,0,60,10,1009,19,34,22,31,21,34,no
,,4/24/2016,38,27,33,8,15,154,Partly cloudy,0,59,10,1008,15,35,22,31,19,35,no
,,4/25/2016,37,28,34,7,15,154,Cloudy,0,60,10,1009,31,36,22,32,19,36,no
,,4/26/2016,38,29,34,8,15,161,Partly cloudy,0.3,59,10,1009,36,36,22,32,19,36,no
,,4/27/2016,38,29,34,7,13,173,Patchy rain possible,3.9,59,10,1008,24,37,23,32,16,37,maybe
,,4/28/2016,36,29,33,7,16,164,Patchy rain possible,4.7,62,9,1008,19,37,24,32,20,37,maybe
,,4/29/2016,36,29,33,7,12,144,Moderate or heavy rain shower,7.5,63,9,1009,27,37,23,32,16,37,yes
,,4/30/2016,37,29,33,7,13,137,Moderate or heavy rain shower,5.7,58,10,1009,23,36,22,32,17,36,yes
,,5/1/2016,36,29,33,7,13,147,Light rain shower,2.3,58,10,1009,42,35,22,31,17,35,yes
,,5/2/2016,36,29,33,7,14,145,Patchy rain possible,2.6,61,10,1009,19,37,23,32,18,37,maybe
,,5/3/2016,38,29,34,7,14,139,Patchy rain possible,0.8,60,10,1009,18,37,23,32,18,37,maybe
,,5/4/2016,38,30,34,8,14,134,Partly cloudy,0.1,59,10,1009,29,38,23,33,17,38,no
,,5/5/2016,37,29,34,7,14,125,Patchy rain possible,3.7,60,9,1009,29,38,23,32,18,38,maybe
,,5/6/2016,37,29,34,7,13,134,Moderate or heavy rain shower,4.3,63,9,1008,23,38,24,32,17,38,yes
,,5/7/2016,38,29,34,8,18,130,Sunny,0.2,59,10,1008,8,37,23,32,23,37,no
,,5/8/2016,37,29,33,7,18,140,Patchy rain possible,1.8,62,9,1009,27,37,23,32,23,37,maybe
,,5/9/2016,36,29,33,7,14,150,Patchy rain possible,1.6,64,10,1009,23,37,24,31,18,37,maybe
,,5/10/2016,36,29,33,7,13,151,Patchy rain possible,0.6,61,10,1009,33,37,23,32,17,37,maybe
,,5/11/2016,37,29,34,7,12,159,Torrential rain shower,14.5,65,9,1007,28,38,24,32,16,38,yes
,,5/12/2016,36,28,33,7,12,157,Patchy rain possible,5.9,67,10,1007,28,36,24,31,15,36,maybe
,,5/13/2016,36,28,33,8,12,146,Partly cloudy,0,63,10,1009,26,36,23,31,15,36,no
,,5/14/2016,38,28,34,8,11,115,Partly cloudy,0,64,10,1009,41,37,24,32,15,37,no
,,5/15/2016,36,28,33,7,10,113,Moderate or heavy rain shower,17.6,66,9,1009,45,37,24,32,14,37,yes
,,5/16/2016,36,28,33,7,7,108,Moderate or heavy rain shower,8,65,9,1008,43,36,24,31,9,36,yes
,,5/17/2016,37,29,33,7,10,120,Moderate or heavy rain shower,12.4,67,9,1008,40,37,24,31,14,37,yes
,,5/18/2016,34,28,32,7,10,134,Moderate or heavy rain shower,11.9,69,8,1009,64,36,24,31,14,36,yes
,,5/19/2016,33,28,31,7,9,183,Moderate or heavy rain shower,9.7,73,9,1008,55,37,25,31,13,37,yes
,,5/20/2016,33,26,30,7,8,198,Moderate or heavy rain shower,6,77,9,1008,58,35,25,30,11,35,yes
,,5/21/2016,33,26,30,7,8,203,Moderate or heavy rain shower,4.9,77,9,1008,54,35,25,30,11,35,yes
,,5/22/2016,33,28,31,7,12,256,Moderate or heavy rain shower,13,74,8,1008,61,36,25,30,17,36,yes
,,5/23/2016,36,28,32,7,9,285,Torrential rain shower,15.1,69,9,1008,63,36,24,31,13,36,yes
,,5/24/2016,33,27,30,7,17,238,Torrential rain shower,15.7,76,9,1007,48,35,25,29,23,35,yes
,,5/25/2016,30,26,29,6,16,242,Torrential rain shower,17.8,82,8,1007,70,33,25,28,23,33,yes
,,5/26/2016,34,27,32,7,18,245,Light rain shower,2.2,70,10,1007,54,36,24,31,22,36,yes
,,5/27/2016,33,28,31,7,17,226,Moderate or heavy rain shower,4.9,71,9,1009,45,36,24,31,22,36,yes
,,5/28/2016,28,27,28,6,9,186,Moderate or heavy rain shower,13.4,84,8,1009,41,33,25,28,14,33,yes
,,5/29/2016,32,27,30,7,11,209,Moderate or heavy rain shower,7.1,76,10,1008,53,35,25,29,15,35,yes
,,5/30/2016,33,27,30,7,9,181,Light rain shower,0.8,77,10,1009,50,35,25,29,12,35,yes
,,5/31/2016,33,27,31,7,11,181,Moderate or heavy rain shower,6.1,75,9,1010,32,35,25,30,16,35,yes
,,6/1/2016,33,26,30,7,7,206,Moderate or heavy rain shower,3.8,78,9,1008,50,36,25,30,11,36,yes
,,6/2/2016,34,27,31,8,9,194,Partly cloudy,0.1,74,10,1009,33,35,24,30,13,35,no
,,6/3/2016,35,27,32,7,10,216,Moderate or heavy rain shower,6.4,73,9,1010,26,35,24,30,15,35,yes
,,6/4/2016,34,27,31,7,10,211,Moderate or heavy rain shower,8.8,74,10,1010,37,35,25,30,14,35,yes
,,6/5/2016,35,27,32,7,11,221,Moderate or heavy rain shower,8.5,73,10,1009,28,36,24,30,16,36,yes
,,6/6/2016,35,27,31,7,9,243,Torrential rain shower,20.3,74,9,1010,31,36,25,30,13,36,yes
,,6/7/2016,33,27,30,7,10,210,Patchy light rain with thunder,29.6,81,8,1010,42,35,25,29,14,35,yes
,,6/8/2016,34,27,31,7,8,227,Torrential rain shower,23.9,80,8,1009,38,35,25,29,12,35,yes
,,6/9/2016,34,27,31,7,9,223,Light rain shower,2.1,74,10,1009,48,35,24,30,13,35,yes
,,6/10/2016,35,26,33,7,12,253,Patchy rain possible,0.9,69,10,1009,41,37,24,31,15,37,maybe
,,6/11/2016,35,28,31,7,11,243,Torrential rain shower,26.5,71,8,1009,34,38,25,31,16,38,yes
,,6/12/2016,34,27,31,7,13,237,Torrential rain shower,29.2,78,8,1009,44,35,25,29,21,35,yes
,,6/13/2016,33,26,30,7,12,234,Torrential rain shower,33.2,81,8,1009,50,35,25,29,19,35,yes
,,6/14/2016,33,26,30,7,12,247,Patchy light rain with thunder,14.3,79,9,1008,42,35,25,29,17,35,yes
,,6/15/2016,34,27,31,7,10,253,Light rain shower,7.2,72,9,1007,44,36,25,31,14,36,yes
,,6/16/2016,30,26,28,6,10,246,Moderate or heavy rain shower,4.6,77,9,1007,55,34,24,29,14,34,yes
,,6/17/2016,34,26,31,7,6,270,Light rain shower,4.1,73,9,1008,35,35,24,30,9,35,yes
,,6/18/2016,34,27,31,7,6,270,Patchy light rain with thunder,10.8,75,9,1009,25,36,25,30,8,36,yes
,,6/19/2016,32,26,29,6,8,131,Moderate or heavy rain shower,9.9,81,8,1008,47,34,25,29,11,34,yes
,,6/20/2016,33,26,29,6,6,263,Torrential rain shower,20,82,8,1008,65,32,24,28,9,32,yes
,,6/21/2016,32,26,29,6,6,144,Light rain shower,6,81,9,1007,43,33,24,28,9,33,yes
,,6/22/2016,32,26,29,6,11,219,Torrential rain shower,23.8,81,8,1008,48,32,24,28,16,32,yes
,,6/23/2016,31,25,29,6,9,229,Torrential rain shower,22.7,83,6,1008,79,32,24,28,14,32,yes
,,6/24/2016,32,26,29,6,9,197,Torrential rain shower,26,82,7,1008,77,33,25,28,14,33,yes
,,6/25/2016,32,26,29,6,8,242,Moderate or heavy rain shower,23.8,82,9,1009,61,33,25,28,12,33,yes
,,6/26/2016,30,26,28,6,11,252,Torrential rain shower,44.9,88,7,1009,60,32,25,27,18,32,yes
,,6/27/2016,27,25,26,6,12,251,Light rain shower,19.3,89,8,1008,91,30,24,26,17,30,yes
,,6/28/2016,27,24,26,6,14,229,Moderate or heavy rain shower,31.1,92,5,1008,92,29,24,25,22,29,yes
,,6/29/2016,29,25,28,6,12,230,Moderate or heavy rain shower,17.2,86,9,1010,59,31,24,27,16,31,yes
,,6/30/2016,31,25,29,6,8,184,Moderate or heavy rain shower,13.5,82,9,1010,27,32,24,28,12,32,yes
,,7/1/2016,32,26,30,6,9,226,Light rain shower,1.7,80,10,1009,30,33,25,28,12,33,yes
,,7/2/2016,32,26,30,6,9,211,Patchy rain possible,3.5,80,10,1010,27,34,25,29,13,34,maybe
,,7/3/2016,33,26,31,8,8,253,Partly cloudy,0.2,74,10,1010,43,34,24,29,12,34,no
,,7/4/2016,34,26,31,7,11,253,Light rain shower,1.4,73,10,1009,33,34,24,30,16,34,yes
,,7/5/2016,34,26,30,7,10,241,Moderate or heavy rain shower,3.6,77,10,1007,42,34,24,29,14,34,yes
,,7/6/2016,31,26,29,6,12,257,Moderate or heavy rain shower,6.8,81,9,1008,64,32,24,28,18,32,yes
,,7/7/2016,33,25,30,6,12,235,Moderate or heavy rain shower,5.6,77,10,1007,57,33,24,28,18,33,yes
,,7/8/2016,33,26,30,6,15,244,Torrential rain shower,16,77,9,1008,41,33,24,28,23,33,yes
,,7/9/2016,32,25,30,6,17,254,Light rain shower,4.6,74,10,1008,51,32,23,28,26,32,yes
,,7/10/2016,32,26,29,6,17,253,Torrential rain shower,24.7,76,8,1007,46,32,24,28,26,32,yes
,,7/11/2016,31,25,29,6,14,244,Torrential rain shower,38,81,8,1008,59,31,24,27,24,31,yes
,,7/12/2016,32,26,29,6,11,238,Torrential rain shower,27.2,82,8,1008,38,33,25,28,17,33,yes
,,7/13/2016,33,25,30,6,10,216,Moderate or heavy rain shower,11,81,9,1007,38,33,25,28,15,33,yes
,,7/14/2016,32,26,30,6,10,198,Moderate or heavy rain shower,11.6,82,9,1008,26,34,25,29,15,34,yes
,,7/15/2016,33,26,30,7,7,201,Patchy light rain with thunder,10.5,80,9,1008,25,35,25,29,11,35,yes
,,7/16/2016,33,26,31,7,7,218,Moderate or heavy rain shower,3.9,79,9,1009,22,35,25,29,10,35,yes
,,7/17/2016,34,26,31,7,7,196,Patchy light rain with thunder,10.1,79,9,1009,22,36,25,30,11,36,yes
,,7/18/2016,30,25,28,6,10,235,Moderate or heavy rain shower,5.4,84,9,1008,49,32,25,28,15,32,yes
,,7/19/2016,30,24,28,6,10,239,Moderate rain at times,2.3,86,8,1008,68,32,24,27,15,32,yes
,,7/20/2016,30,24,28,6,9,247,Moderate or heavy rain shower,3.8,85,9,1008,66,32,24,27,14,32,yes
,,7/21/2016,30,24,28,6,10,247,Moderate or heavy rain shower,3.7,86,8,1008,62,31,24,27,14,31,yes
,,7/22/2016,30,24,28,6,10,238,Heavy rain at times,4,86,8,1008,61,31,24,27,15,31,yes
,,7/23/2016,30,25,28,6,12,241,Moderate or heavy rain shower,4,85,8,1007,59,31,24,27,17,31,yes
,,7/24/2016,30,24,28,6,11,246,Moderate or heavy rain shower,5.4,84,8,1007,60,31,24,27,17,31,yes
,,7/25/2016,29,24,28,6,11,247,Moderate or heavy rain shower,4.2,85,9,1008,61,31,24,27,17,31,yes
,,7/26/2016,31,24,28,6,10,245,Moderate or heavy rain shower,3.4,84,8,1008,57,31,24,27,16,31,yes
,,7/27/2016,30,24,28,6,10,241,Moderate or heavy rain shower,4,85,8,1008,65,32,24,27,16,32,yes
,,7/28/2016,32,26,30,6,12,206,Light rain shower,5.5,79,9,1008,58,33,24,28,16,33,yes
,,7/29/2016,32,26,29,6,10,226,Torrential rain shower,24.2,80,8,1008,58,33,24,28,15,33,yes
,,7/30/2016,33,25,30,6,10,265,Moderate or heavy rain shower,7.2,77,9,1008,32,33,24,28,15,33,yes
,,7/31/2016,32,26,30,7,14,304,Patchy rain possible,4.1,75,9,1007,32,33,24,29,19,33,maybe
,,8/1/2016,33,26,30,6,12,278,Moderate or heavy rain shower,15.4,76,8,1005,31,33,24,29,19,33,yes
,,8/2/2016,32,26,29,6,14,261,Torrential rain shower,41.4,82,7,1005,43,33,24,28,23,33,yes
,,8/3/2016,31,25,28,6,16,237,Moderate or heavy rain shower,16.7,84,8,1005,60,31,24,27,26,31,yes
,,8/4/2016,30,25,28,6,13,233,Torrential rain shower,15.6,83,8,1007,65,31,24,27,20,31,yes
,,8/5/2016,32,25,29,6,11,236,Moderate or heavy rain shower,11,80,9,1009,50,32,24,28,17,32,yes
,,8/6/2016,32,25,29,6,12,242,Torrential rain shower,24.1,80,8,1008,37,32,24,28,19,32,yes
,,8/7/2016,32,25,29,6,17,245,Moderate or heavy rain shower,8.5,78,9,1008,52,31,23,28,25,31,yes
,,8/8/2016,33,25,30,6,17,247,Moderate or heavy rain shower,6.6,74,10,1009,47,32,23,28,25,32,yes
,,8/9/2016,33,25,30,6,14,243,Torrential rain shower,20.2,77,9,1008,30,33,24,28,22,33,yes
,,8/10/2016,33,26,30,6,16,255,Torrential rain shower,17.1,77,9,1007,42,33,24,28,26,33,yes
,,8/11/2016,32,26,29,6,17,246,Moderate or heavy rain shower,19.8,80,7,1007,48,33,24,28,26,33,yes
,,8/12/2016,33,26,30,6,16,237,Patchy light rain with thunder,27.1,81,8,1007,32,33,25,28,25,33,yes
,,8/13/2016,32,26,30,6,18,238,Moderate or heavy rain shower,14.7,80,8,1007,35,33,24,28,29,33,yes
,,8/14/2016,32,26,30,6,19,244,Moderate or heavy rain shower,8.3,79,9,1006,33,33,24,28,29,33,yes
,,8/15/2016,32,26,30,6,19,238,Moderate or heavy rain shower,14.4,79,9,1006,39,33,24,28,29,33,yes
,,8/16/2016,33,26,30,6,18,237,Moderate or heavy rain shower,7,79,9,1006,39,33,24,28,27,33,yes
,,8/17/2016,32,26,30,6,18,235,Moderate or heavy rain shower,8.4,78,9,1006,35,33,24,28,28,33,yes
,,8/18/2016,33,26,30,7,20,240,Moderate or heavy rain shower,4.2,76,9,1005,32,33,24,29,30,33,yes
,,8/19/2016,32,26,30,6,19,231,Moderate or heavy rain shower,4.2,76,10,1005,29,33,24,29,29,33,yes
,,8/20/2016,32,26,30,7,12,219,Moderate or heavy rain shower,13.5,78,9,1007,26,34,24,29,17,34,yes
,,8/21/2016,34,26,31,7,11,257,Light rain shower,1.9,76,10,1006,44,34,24,29,15,34,yes
,,8/22/2016,34,26,31,7,12,255,Moderate or heavy rain shower,7.5,76,9,1006,45,34,24,29,17,34,yes
,,8/23/2016,33,26,30,7,11,233,Moderate or heavy rain shower,15.6,80,9,1005,44,34,25,29,16,34,yes
,,8/24/2016,33,26,30,6,11,229,Torrential rain shower,27.6,81,8,1004,46,34,25,29,16,34,yes
,,8/25/2016,33,26,31,7,11,212,Light rain shower,5.6,79,10,1006,48,35,25,29,16,35,yes
,,8/26/2016,33,27,30,7,9,207,Moderate or heavy rain shower,11.4,78,9,1007,39,35,25,29,14,35,yes
,,8/27/2016,34,27,31,7,9,215,Moderate or heavy rain shower,8.7,77,9,1009,35,35,25,29,14,35,yes
,,8/28/2016,34,27,31,7,7,230,Moderate or heavy rain shower,9.1,79,9,1008,38,35,25,29,11,35,yes
,,8/29/2016,32,27,30,6,9,204,Moderate or heavy rain shower,19.3,82,8,1008,43,34,25,29,14,34,yes
,,8/30/2016,32,26,29,6,7,204,Light rain shower,6.2,81,10,1009,32,34,25,29,11,34,yes
,,8/31/2016,33,27,31,7,11,215,Moderate or heavy rain shower,8.6,75,9,1010,37,35,25,30,16,35,yes
,,9/1/2016,34,27,31,7,9,280,Thundery outbreaks possible,3.7,73,9,1009,27,36,25,30,14,36,maybe
,,9/2/2016,34,27,31,7,14,244,Torrential rain shower,14.3,75,9,1008,35,34,24,29,21,34,yes
,,9/3/2016,33,25,31,7,14,255,Moderate or heavy rain shower,7.8,75,9,1008,25,34,24,29,20,34,yes
,,9/4/2016,34,26,31,7,13,265,Patchy rain possible,1.1,75,10,1008,23,34,24,29,19,34,maybe
,,9/5/2016,34,26,30,7,12,251,Torrential rain shower,14.5,76,8,1008,34,34,24,29,18,34,yes
,,9/6/2016,32,26,29,6,12,224,Torrential rain shower,23.1,81,8,1008,38,33,25,28,19,33,yes
,,9/7/2016,32,25,29,6,12,209,Moderate or heavy rain shower,12.1,82,9,1009,45,33,24,28,19,33,yes
,,9/8/2016,32,26,30,6,12,221,Moderate or heavy rain shower,11.2,80,9,1010,44,33,24,28,18,33,yes
,,9/9/2016,32,25,29,6,11,239,Moderate or heavy rain shower,5.4,80,10,1010,32,32,24,28,15,32,yes
,,9/10/2016,32,25,29,6,12,234,Torrential rain shower,18.3,82,8,1008,37,32,24,28,18,32,yes
,,9/11/2016,31,26,28,6,11,250,Torrential rain shower,26.1,85,7,1007,87,32,24,27,17,32,yes
,,9/12/2016,27,24,26,6,13,256,Moderate or heavy rain shower,53.3,91,7,1007,80,29,24,26,20,29,yes
,,9/13/2016,30,24,28,6,14,238,Moderate or heavy rain shower,14.2,84,9,1008,66,30,24,27,22,30,yes
,,9/14/2016,32,25,29,6,14,241,Light rain shower,5.1,79,10,1009,46,32,24,28,20,32,yes
,,9/15/2016,33,25,30,6,13,264,Light rain shower,3.4,76,10,1008,45,32,23,28,20,32,yes
,,9/16/2016,32,25,30,6,12,260,Torrential rain shower,18,79,8,1007,46,32,24,28,18,32,yes
,,9/17/2016,32,25,30,6,9,266,Torrential rain shower,13,80,8,1007,45,33,24,28,13,33,yes
,,9/18/2016,32,26,30,6,9,268,Light rain shower,11.1,83,9,1007,44,33,25,28,14,33,yes
,,9/19/2016,32,26,30,6,7,237,Torrential rain shower,23.1,83,8,1007,40,33,25,28,11,33,yes
,,9/20/2016,33,26,30,6,5,213,Torrential rain shower,18.7,82,8,1007,49,34,25,29,8,34,yes
,,9/21/2016,33,26,30,6,4,205,Torrential rain shower,45.1,82,7,1008,53,34,25,29,7,34,yes
,,9/22/2016,32,26,29,6,8,123,Light rain shower,14,81,9,1007,37,33,25,28,12,33,yes
,,9/23/2016,31,25,28,6,8,191,Torrential rain shower,31.3,86,8,1007,58,32,25,27,12,32,yes
,,9/24/2016,32,25,29,6,8,211,Patchy light rain with thunder,3.1,83,10,1007,37,33,25,28,11,33,yes
,,9/25/2016,32,25,30,6,7,230,Moderate or heavy rain shower,5.6,82,10,1007,48,33,25,28,11,33,yes
,,9/26/2016,32,26,30,6,8,253,Torrential rain shower,23.1,83,8,1008,46,34,25,28,11,34,yes
,,9/27/2016,32,25,30,6,6,252,Torrential rain shower,28.9,84,6,1007,49,33,25,28,8,33,yes
,,9/28/2016,31,26,29,6,5,243,Moderate or heavy rain shower,8.8,84,7,1007,65,33,25,28,8,33,yes
,,9/29/2016,30,25,28,6,9,280,Torrential rain shower,33.2,86,7,1007,64,32,25,27,14,32,yes
,,9/30/2016,31,25,29,6,8,291,Torrential rain shower,35.6,83,7,1007,45,32,25,28,13,32,yes
,,10/1/2016,31,26,29,6,8,299,Patchy light rain with thunder,21.2,84,9,1008,45,33,25,28,13,33,yes
,,10/2/2016,32,26,30,6,5,260,Torrential rain shower,31.8,83,8,1008,38,34,25,28,8,34,yes
,,10/3/2016,32,26,29,6,7,196,Moderate or heavy rain shower,18.8,84,9,1007,56,33,25,28,10,33,yes
,,10/4/2016,32,25,29,6,8,227,Moderate or heavy rain shower,11.7,84,9,1007,40,33,25,28,11,33,yes
,,10/5/2016,31,26,29,6,8,222,Torrential rain shower,18.5,86,8,1007,58,33,25,28,12,33,yes
,,10/6/2016,31,25,28,6,10,242,Torrential rain shower,23.4,86,8,1008,80,32,25,27,15,32,yes
,,10/7/2016,30,25,28,6,8,254,Torrential rain shower,42.1,88,6,1008,67,32,25,27,12,32,yes
,,10/8/2016,31,25,29,6,9,263,Moderate or heavy rain shower,15.3,84,9,1009,61,32,25,28,12,32,yes
,,10/9/2016,31,25,29,6,7,240,Torrential rain shower,24.2,84,9,1008,46,33,25,28,11,33,yes
,,10/10/2016,31,25,29,6,4,246,Torrential rain shower,47.8,87,6,1007,40,33,25,28,7,33,yes
,,10/11/2016,30,25,28,6,3,145,Torrential rain shower,55.8,88,6,1007,43,32,25,27,5,32,yes
,,10/12/2016,31,25,28,6,6,224,Torrential rain shower,38,87,6,1007,63,32,25,27,10,32,yes
,,10/13/2016,31,25,29,6,7,206,Torrential rain shower,14.7,86,9,1006,57,32,25,28,11,32,yes
,,10/14/2016,31,26,29,6,7,166,Moderate or heavy rain shower,11.1,86,8,1006,39,33,25,28,11,33,yes
,,10/15/2016,31,26,29,6,7,195,Moderate or heavy rain shower,24.6,87,8,1007,48,33,25,28,10,33,yes
,,10/16/2016,31,26,28,6,5,266,Torrential rain shower,25.8,89,8,1007,65,33,25,27,7,33,yes
,,10/17/2016,31,26,28,6,5,218,Torrential rain shower,19.1,87,7,1006,62,32,25,27,8,32,yes
,,10/18/2016,30,25,28,6,8,259,Moderate or heavy rain shower,16.1,88,8,1006,65,32,25,27,12,32,yes
,,10/19/2016,31,24,28,6,10,221,Torrential rain shower,22.3,87,6,1006,56,32,25,27,16,32,yes
,,10/20/2016,30,25,28,6,12,251,Torrential rain shower,19.8,87,8,1007,52,32,25,27,19,32,yes
,,10/21/2016,30,25,28,6,11,253,Moderate or heavy rain shower,16.8,87,9,1008,53,32,25,27,16,32,yes
,,10/22/2016,31,25,29,6,10,269,Moderate or heavy rain shower,15.2,86,9,1008,63,32,25,27,16,32,yes
,,10/23/2016,32,25,29,6,9,257,Torrential rain shower,31.3,85,6,1008,79,32,25,27,13,32,yes
,,10/24/2016,29,25,28,6,5,149,Light rain shower,14,87,8,1008,69,31,24,27,8,31,yes
,,10/25/2016,30,25,28,6,5,99,Light rain shower,4,85,10,1008,51,31,24,27,8,31,yes
,,10/26/2016,31,24,28,7,15,105,Partly cloudy,0.5,83,10,1010,30,31,24,27,23,31,no
,,10/27/2016,32,25,29,6,11,105,Patchy light rain with thunder,4.4,82,10,1011,20,32,24,28,17,32,yes
,,10/28/2016,33,25,29,6,8,68,Moderate or heavy rain shower,9.6,81,9,1010,41,33,24,28,12,33,yes
,,10/29/2016,33,26,30,6,7,67,Moderate or heavy rain shower,4.2,80,10,1010,36,33,24,28,11,33,yes
,,10/30/2016,27,25,26,6,9,91,Light drizzle,1.5,86,7,1011,57,29,24,26,14,29,yes
,,10/31/2016,32,25,29,6,7,99,Light rain shower,4.6,82,10,1011,49,32,24,28,10,32,yes
,,11/1/2016,32,25,29,6,7,168,Moderate or heavy rain shower,6.5,81,10,1010,28,33,24,28,11,33,yes
,,11/2/2016,31,25,29,6,6,169,Patchy rain possible,1,80,10,1010,25,32,24,28,8,32,maybe
,,11/3/2016,32,25,29,6,7,156,Moderate or heavy rain shower,8.8,81,9,1010,29,32,24,28,10,32,yes
,,11/4/2016,28,25,27,6,10,139,Moderate or heavy rain shower,7.2,87,9,1009,59,29,24,26,15,29,yes
,,11/5/2016,26,24,25,6,12,330,Moderate or heavy rain shower,21.3,88,9,1007,79,28,23,25,20,28,yes
,,11/6/2016,29,25,27,6,6,221,Light rain shower,7.9,91,9,1009,89,30,25,26,8,30,yes
,,11/7/2016,30,25,28,6,10,148,Light rain shower,5,87,9,1011,50,31,24,27,14,31,yes
,,11/8/2016,31,25,28,6,11,124,Patchy rain possible,1.2,86,8,1012,37,32,25,27,15,32,maybe
,,11/9/2016,32,25,29,6,7,114,Light rain shower,2.6,83,8,1012,29,32,25,28,11,32,yes
,,11/10/2016,32,25,29,7,7,168,Partly cloudy,0.1,81,10,1012,30,32,24,28,10,32,no
,,11/11/2016,32,25,29,6,7,99,Light rain shower,2.9,79,10,1012,35,31,23,27,11,31,yes
,,11/12/2016,32,25,29,7,9,93,Partly cloudy,1.1,78,10,1012,24,32,23,28,13,32,no
,,11/13/2016,32,25,29,6,9,88,Light rain shower,1.1,77,10,1011,24,32,23,28,14,32,yes
,,11/14/2016,33,25,30,6,8,98,Patchy rain possible,0.8,77,10,1011,15,32,23,28,12,32,maybe
,,11/15/2016,32,25,30,6,6,68,Patchy rain possible,0.5,80,10,1010,23,33,24,28,9,33,maybe
,,11/16/2016,33,25,29,6,6,203,Patchy rain possible,1.8,78,10,1010,21,32,23,28,9,32,maybe
,,11/17/2016,33,25,29,6,4,149,Moderate or heavy rain shower,5.8,78,10,1009,35,33,24,28,7,33,yes
,,11/18/2016,32,25,29,6,8,118,Patchy rain possible,0.7,80,10,1008,37,32,24,28,12,32,maybe
,,11/19/2016,33,25,29,6,7,118,Moderate or heavy rain shower,6.3,80,9,1008,22,32,24,28,11,32,yes
,,11/20/2016,33,25,29,6,5,176,Torrential rain shower,19.4,81,8,1008,48,32,24,28,8,32,yes
,,11/21/2016,32,25,29,6,7,137,Moderate or heavy rain shower,9.8,82,9,1008,31,32,24,28,11,32,yes
,,11/22/2016,31,25,29,6,12,135,Light rain shower,3.7,84,10,1009,34,32,24,27,17,32,yes
,,11/23/2016,32,25,29,6,11,127,Patchy rain possible,2.4,83,9,1009,32,32,24,28,15,32,maybe
,,11/24/2016,32,25,29,6,9,104,Patchy rain possible,0.6,81,10,1009,19,32,24,28,13,32,maybe
,,11/25/2016,31,25,29,6,8,124,Light rain shower,3.9,80,10,1008,28,32,24,28,12,32,yes
,,11/26/2016,32,25,29,7,7,119,Partly cloudy,0.2,80,10,1009,21,32,24,28,10,32,no
,,11/27/2016,33,25,30,6,7,135,Light rain shower,3.1,78,10,1010,39,32,24,28,10,32,yes
,,11/28/2016,33,25,29,6,5,103,Patchy rain possible,1,77,10,1010,18,32,23,28,8,32,maybe
,,11/29/2016,33,24,29,6,6,51,Torrential rain shower,13.6,76,9,1011,21,32,23,28,10,32,yes
,,11/30/2016,32,25,30,6,5,77,Torrential rain shower,16.5,80,9,1011,26,32,24,28,8,32,yes
,,12/1/2016,32,25,28,6,10,49,Moderate or heavy rain shower,7,80,9,1012,31,31,23,27,15,31,yes
,,12/2/2016,30,24,27,6,7,74,Patchy rain possible,0.5,80,10,1011,45,30,23,27,11,30,maybe
,,12/3/2016,32,24,29,6,9,88,Patchy rain possible,0.8,75,10,1011,13,31,23,28,14,31,maybe
,,12/4/2016,33,25,29,6,7,73,Patchy rain possible,0.3,74,10,1011,24,31,23,28,10,31,maybe
,,12/5/2016,32,25,29,6,6,77,Moderate or heavy rain shower,5.1,73,10,1010,30,31,22,28,9,31,yes
,,12/6/2016,32,25,29,6,7,56,Torrential rain shower,10.1,76,9,1010,47,31,23,28,10,31,yes
,,12/7/2016,32,24,29,6,5,121,Torrential rain shower,13.6,79,9,1010,41,31,23,27,7,31,yes
,,12/8/2016,32,24,29,6,5,144,Torrential rain shower,14.7,81,9,1008,53,31,24,27,7,31,yes
,,12/9/2016,31,24,28,6,6,167,Moderate or heavy rain shower,8.3,82,9,1008,33,30,23,27,8,30,yes
,,12/10/2016,30,24,27,6,6,144,Light rain shower,1.3,82,10,1008,48,29,23,26,9,29,yes
,,12/11/2016,28,24,26,6,8,300,Moderate rain,16.2,86,9,1008,67,28,23,25,11,28,yes
,,12/12/2016,25,23,24,5,16,322,Light rain,17.6,92,8,1008,84,27,23,24,24,27,yes
,,12/13/2016,24,23,23,5,14,304,Heavy rain,44.9,96,6,1008,99,26,22,23,21,26,yes
,,12/14/2016,29,23,26,6,8,192,Moderate or heavy rain shower,9.3,91,6,1009,82,29,24,25,12,29,yes
,,12/15/2016,30,24,27,6,11,125,Light rain shower,7.4,87,9,1010,45,30,24,26,16,30,yes
,,12/16/2016,29,24,27,6,8,53,Moderate or heavy rain shower,11.3,86,9,1012,44,30,24,26,12,30,yes
,,12/17/2016,30,24,28,7,9,138,Partly cloudy,0.3,78,10,1011,28,29,22,26,13,29,no
